Formulation Index,Drug Group,Drug,Drug SMILES,Formulation Method,DOI,Drug MW,Drug TPSA,Drug LogP,Polymer MW,LA/GA,Initial Drug-to-Polymer Ratio,Particle Size,Drug Loading Capacity,Drug Encapsulation Efficiency,Solubility Enhancer Concentration,AUC,AUC Class,Profile Duration,N Time Points,Max Observed Release,Release_24h,Release_48h,Release_72h,Fold
1,8,moxidectin ,CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C,O/W,10.3390/ijms241914729,639.8300000000003,116.04,5.728900000000008,75.0,3.0,0.6666666666666666,47.723,35.41,88.3,0.5,0.28530360681851324,AUC <= 0.5,237.732283464566,16,0.917808219178082,0.033137638617090626,0.06249999999999994,0.06139048084987413,3
2,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.1111111111111111,1.8,6.6,66.0,0.0,0.890264144226136,AUC > 0.5,20.0356809600015,10,0.99193068804301,0.5761231122156368,0.6982221372586499,0.7753420225550001,0
3,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.1111111111111111,12.5,8.6,85.9,0.0,0.6968273054708087,AUC > 0.5,20.0350040854215,10,0.973113574719701,0.17490936844113716,0.2192101226993859,0.3518766756032176,0
4,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.1111111111111111,29.3,8.7,86.8,0.0,0.6830041287370914,AUC > 0.5,20.0357776563701,10,0.994618847089197,0.08939393939393929,0.12271510516252448,0.23926046897089678,0
5,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.1111111111111111,58.0,9.0,90.1,0.0,0.6479940807308285,AUC > 0.5,20.0350040854215,10,0.973113574719701,0.0611169652265542,0.09575363427697128,0.20169515874155963,0
6,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.1111111111111111,1.5,5.8,58.1,0.0,0.6974930165958554,AUC > 0.5,29.9469964664311,13,1.0,0.1411722786388746,0.19371537472853795,0.25606979151264175,0
7,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.1111111111111111,12.9,7.5,75.3,0.0,0.5258632426468869,AUC > 0.5,29.9469964664311,13,1.0,0.04263370109442189,0.055026307212366746,0.07791445345261386,0
8,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.1111111111111111,34.8,8.5,85.3,0.0,0.5186474495903861,AUC > 0.5,29.9469964664311,13,1.0,0.022546806532996934,0.03565582835655828,0.05922974767596267,0
9,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.1111111111111111,61.3,8.6,86.1,0.0,0.5152695946104566,AUC > 0.5,29.9469964664311,13,1.0,0.014309189735810949,0.025273548447176098,0.03387881468376815,0
10,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.05263157894736843,35.0,4.3,86.0,0.0,0.7408831541053702,AUC > 0.5,19.9676122403395,11,0.997542997542997,0.05743696852155775,0.14854185492483357,0.3195759604654882,0
11,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.1764705882352941,35.0,12.6,84.0,0.0,0.7408380845854612,AUC > 0.5,19.9673729219183,11,1.004914004914,0.07586206896551755,0.15881745211793677,0.28923027939186613,0
12,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.25,35.0,16.9,84.5,0.0,0.782585688207318,AUC > 0.5,19.9672133763042,11,1.00982800982801,0.14963364128703455,0.24460874922982173,0.4019264015806375,0
13,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.4273504273504273,35.0,23.3,77.6,0.0,0.8561255268572335,AUC > 0.5,19.9675324675324,11,1.0,0.6273895330617363,0.6628063774093754,0.701563367986667,0
14,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.05263157894736843,35.0,5.0,99.4,0.0,0.6278884514899018,AUC > 0.5,29.9487179487179,14,1.00515463917525,0.022615979381443333,0.035438144329896705,0.04862995116657635,0
15,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.1764705882352941,35.0,13.8,92.0,0.0,0.6022837792435148,AUC > 0.5,29.8974358974359,14,1.00257731958762,0.026325478645066326,0.038659793814433,0.05957573354480575,0
16,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.25,35.0,16.5,82.5,0.0,0.6698206468012983,AUC > 0.5,29.9487179487179,14,1.00515463917525,0.06997422680412363,0.0850515463917525,0.13291605301914527,0
17,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,31.0,1.0,0.4273504273504273,35.0,23.7,79.0,0.0,0.7658302146589462,AUC > 0.5,29.9487179487179,14,0.999999999999999,0.37573637702503837,0.43149755832881126,0.47063212154096556,0
18,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.1111111111111111,35.0,7.9,79.1,0.0,0.24823335125585722,AUC <= 0.5,40.0,15,0.949468085106383,0.011773366261398178,0.023546732522796356,0.0333466312056737,0
19,65,dexamethasone,O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32F)C,S/O/W,10.1016/j.ejpb.2023.08.006 ,392.4670000000002,94.83,1.8957,12.0,1.0,0.4285714285714285,35.0,22.2,74.0,0.0,0.41143246485720686,AUC <= 0.5,39.9359996952366,16,0.900804289544236,0.09114948731786329,0.1117523006134965,0.15324937253495904,0
20,63,hydrocortisone,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,S/O/W,10.1016/j.ejpb.2023.08.006 ,362.4660000000001,94.83,1.7816,31.0,1.0,0.1111111111111111,35.0,7.8,78.2,0.0,0.6142655530209387,AUC > 0.5,30.0562537336548,13,0.976945372480474,0.04341113206324928,0.05867825402541025,0.09013422172664677,1
21,46,tenofovir alafenamide fumarate,O=C(O)C=CC(=O)O.O=C(OC(C)C)C(NP(=O)(OC=1C=CC=CC1)COC(C)CN2C=NC=3C(=NC=NC32)N)C,S/O/W,10.1016/j.jddst.2023.104762,592.546,218.08,2.684699999999999,9.5,3.0,0.0499790004199916,24.4,2.3,48.36,0.0,0.6556555534221458,AUC > 0.5,14.9732620320855,17,0.80000381290095,0.19927253456665178,0.34788441692466515,0.5027749674808494,1
22,46,tenofovir alafenamide fumarate,O=C(O)C=CC(=O)O.O=C(OC(C)C)C(NP(=O)(OC=1C=CC=CC1)COC(C)CN2C=NC=3C(=NC=NC32)N)C,S/O/W,10.1016/j.jddst.2023.104762,592.546,218.08,2.684699999999999,9.5,3.0,0.0499790004199916,23.5,2.58,54.29,0.0,0.6265285644281379,AUC > 0.5,15.0,17,0.81008902,0.10325844014543747,0.22783100165528467,0.4085818785788106,1
23,46,tenofovir alafenamide fumarate,O=C(O)C=CC(=O)O.O=C(OC(C)C)C(NP(=O)(OC=1C=CC=CC1)COC(C)CN2C=NC=3C(=NC=NC32)N)C,S/O/W,10.1016/j.jddst.2023.104762,592.546,218.08,2.684699999999999,9.5,3.0,0.02997219075084973,23.4,1.32,45.32,0.0,0.5675770317111667,AUC > 0.5,15.0,17,0.764985163,0.06938099555225052,0.15170835104918648,0.3160152610885516,1
24,46,tenofovir alafenamide fumarate,O=C(O)C=CC(=O)O.O=C(OC(C)C)C(NP(=O)(OC=1C=CC=CC1)COC(C)CN2C=NC=3C(=NC=NC32)N)C,S/O/W,10.1016/j.jddst.2023.104762,592.546,218.08,2.684699999999999,9.5,3.0,0.0999890001099989,26.5,3.67,40.44,0.0,0.6356772189396069,AUC > 0.5,15.0,17,0.807715134,0.10624801587038255,0.23282912342742956,0.4380793098649773,1
25,46,tenofovir alafenamide fumarate,O=C(O)C=CC(=O)O.O=C(OC(C)C)C(NP(=O)(OC=1C=CC=CC1)COC(C)CN2C=NC=3C(=NC=NC32)N)C,S/O/W,10.1016/j.jddst.2023.104762,592.546,218.08,2.684699999999999,9.5,3.0,0.0499790004199916,27.67,1.86,39.06,0.0,0.5996188842061448,AUC > 0.5,15.0,17,0.764985163,0.10542885361260504,0.18727144314437913,0.34739079452943333,1
26,80,minoxidil ,O=N1=C(N=C(C=C1N)N2CCCCC2)N,O/W,10.1021/acsami.2c22814,209.2529999999999,95.10999999999999,-0.1303000000000004,45.0,1.0,0.8333333333333334,15.3,6.181818181818182,13.6,0.1,0.8245101105309436,AUC > 0.5,28.075509590688,11,0.981959396688343,0.17824536616543765,0.34357318262858677,0.5046576156971563,2
27,20,donepezil HCl,Cl.O=C1C2=CC(OC)=C(OC)C=C2CC1CC3CCN(CC=4C=CC=CC4)CC3,O/W,10.1016/j.ijpharm.2022.122566,415.9610000000002,38.77,4.782900000000005,40.0,1.0,0.25,35.86,17.63,89.23,0.0,0.7189083002219542,AUC > 0.5,29.8905173270464,30,0.93694894577952,0.025067790519128375,0.05013558103825675,0.13484444444444477,3
28,20,donepezil HCl,Cl.O=C1C2=CC(OC)=C(OC)C=C2CC1CC3CCN(CC=4C=CC=CC4)CC3,O/W,10.1016/j.ijpharm.2022.122566,415.9610000000002,38.77,4.782900000000005,40.0,1.0,0.25,35.82,19.75,94.3,0.0,0.6567930544783778,AUC > 0.5,29.8945265516898,30,0.902383946653325,0.01556865934661783,0.03113731869323566,0.08073331367344914,3
29,20,donepezil HCl,Cl.O=C1C2=CC(OC)=C(OC)C=C2CC1CC3CCN(CC=4C=CC=CC4)CC3,O/W,10.1016/j.ijpharm.2022.122566,415.9610000000002,38.77,4.782900000000005,70.0,1.0,0.25,33.35,18.17,92.39,0.0,0.6422559546886571,AUC > 0.5,29.8515558875635,29,0.93941273425694,0.0063056330543376626,0.012611266108675325,0.03494454055154169,3
30,44,ketorolac tromethamine ,O=C(O)C1C2=CC=C(C(=O)C=3C=CC=CC3)N2CC1.OCC(N)(CO)CO,W/O/W,10.3390/polym15020266,376.4090000000002,146.01,-0.0481999999999998,53.4,1.0,0.25,2.16,8.83,76.32,0.0,0.8826230056622771,AUC > 0.5,35.0821329432595,14,0.916828711090277,0.7336960596800666,0.7799422705995401,0.802423487891897,0
31,44,ketorolac tromethamine ,O=C(O)C1C2=CC=C(C(=O)C=3C=CC=CC3)N2CC1.OCC(N)(CO)CO,W/O/W,10.3390/polym15020266,376.4090000000002,146.01,-0.0481999999999998,53.4,1.0,0.25,45.5,8.93,77.15,0.0,0.9002581885031655,AUC > 0.5,35.043695380774,15,0.942200887144707,0.7867205227205248,0.7752655570046865,0.8403953977867027,0
32,51,paliperidone palmitate,O=C(OC1C2=NC(=C(C(=O)N2CCC1)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3)C)CCCCCCCCCCCCCCC,O/W,10.1016/j.jddst.2022.103609,664.9069999999997,90.46,9.113520000000003,9.5,3.0,0.4104,75.21,32.42,82.4,0.02,0.35600230748223993,AUC <= 0.5,11.2144702842377,18,0.994369436348856,0.01182728410513144,0.028855168339306275,0.06671110627414703,4
33,51,paliperidone palmitate,O=C(OC1C2=NC(=C(C(=O)N2CCC1)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3)C)CCCCCCCCCCCCCCC,O/W,10.1016/j.jddst.2022.103609,664.9069999999997,90.46,9.113520000000003,9.5,3.0,0.3811,85.41,32.42,81.1,0.02,0.3558122241557819,AUC <= 0.5,11.2144702842377,18,0.963678899264457,0.005743058092802068,0.0257861146308662,0.05811495736129787,4
34,51,paliperidone palmitate,O=C(OC1C2=NC(=C(C(=O)N2CCC1)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3)C)CCCCCCCCCCCCCCC,O/W,10.1016/j.jddst.2022.103609,664.9069999999997,90.46,9.113520000000003,9.5,3.0,0.4382,84.12,38.42,89.62,0.02,0.37501856026666364,AUC <= 0.5,11.2144702842377,18,0.997438490057296,0.005803190841553746,0.033244194995296995,0.06732211848661757,4
35,9,rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,O/W,10.1002/btm2.10298 ,914.1870000000001,195.4299999999999,6.180600000000006,80.0,1.0,0.01,1.153,0.2699009900990099,27.26,0.0,0.7823819383660655,AUC > 0.5,29.9687010954616,8,0.9893884298600697,0.25625,0.37092912393029476,0.48081351237684944,4
36,9,rapamycin,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,O/W,10.1002/btm2.10298 ,914.1870000000001,195.4299999999999,6.180600000000006,215.0,5.67,0.01,1.192,0.505940594059406,51.1,0.0,0.7288870831261394,AUC > 0.5,119.999999999999,12,0.974016681858724,0.4309895833333344,0.4502777234134509,0.46539500527655864,4
37,81,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,O/W,10.1177/08853282211056937 ,381.3790000000001,77.98,3.513920000000002,20.0,3.0,0.1,3.75,7.81,85.04,0.5,0.9022747895741414,AUC > 0.5,75.0233281493001,11,0.979245283018868,0.27597582547169736,0.3837971698113203,0.4672051886792448,3
38,81,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,O/W,10.1177/08853282211056937 ,381.3790000000001,77.98,3.513920000000002,20.0,3.0,0.1,49.56,8.31,92.48,0.5,0.6006148502769169,AUC > 0.5,75.0233281493001,11,0.80566037735849,0.1962529481132069,0.2020371462264149,0.2181500589622639,3
39,62,levonorgestrel,O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1,O/W,10.1016/j.jddst.2021.102955,312.453,37.3,3.882600000000003,20.0,3.0,0.13625,2.95,11.12,83.71,0.1,0.6823925983189415,AUC > 0.5,90.0414937759335,17,0.998430575549721,0.09061807580174927,0.17634110787172,0.1900218658892125,3
40,21,palonosetron hydrochlorid,Cl.O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,W/O/W,10.1016/j.jddst.2021.102775,332.8750000000002,23.55,3.078300000000001,10.0,1.0,0.04,12.72,2.96,77.89,0.0,0.5997906891353679,AUC > 0.5,59.9630850990167,22,0.885775862068965,0.10124346643117973,0.1517884161471884,0.21876578852399858,0
41,60,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,O/W,10.1016/j.jddst.2021.102775,296.414,23.55,2.656500000000001,10.0,1.0,0.04,29.83,2.9,76.62,0.0,0.7606581438356135,AUC > 0.5,34.8137665604948,15,0.909482758620689,0.22244771934509366,0.30208358194706314,0.391226520919354,4
42,60,palonosetron,O=C1C2=CC=CC3=C2C(CN1C4CN5CCC4CC5)CCC3,S/W/O/W,10.1016/j.jddst.2021.102775,296.414,23.55,2.656500000000001,10.0,1.0,0.04,15.26,3.18,83.69,0.0,0.644106424880033,AUC > 0.5,49.8714397821169,19,0.862068965517241,0.20026916768305472,0.25926450376910537,0.3066940269535797,4
43,55,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,O/W,10.1007/s12247-021-09544-7 ,410.4930000000002,64.16,3.590420000000003,95.5,3.0,0.5,43.34,24.3,72.8,0.0,0.5200112443966437,AUC > 0.5,40.1247865354483,13,1.00679917607084,0.0506968204404374,0.06390485339615308,0.07710799244157683,3
44,55,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,O/W,10.1007/s12247-021-09544-7 ,410.4930000000002,64.16,3.590420000000003,95.5,3.0,0.5,57.49,23.9,73.4,0.0,0.40557703071406964,AUC <= 0.5,40.1870389605816,13,1.00906322071794,0.013769161994227074,0.016933128120785745,0.020097094247344415,3
45,66,budesonide,O=C1C=CC2(C(=C1)CCC3C4CC5OC(OC5(C(=O)CO)C4(C)CC(O)C32)CCC)C,O/W,10.1016/j.actbio.2020.12.061,430.5410000000003,93.06,2.716800000000001,31.0,1.0,0.1,2.87,7.715454545454546,84.87,0.15,0.6437499285448881,AUC > 0.5,7.03559322033898,11,0.893735875706214,0.3809381845958733,0.5275805915586576,0.6466057016026757,4
46,47,sunitinib malate ,O=C(O)CC(O)C(=O)O.O=C1NC2=CC=C(F)C=C2C1=CC=3NC(=C(C(=O)NCCN(CC)CC)C3C)C,O/W,10.1208/s12249-020-01877-9 ,532.5690000000003,172.06,2.24154,5.1,1.0,0.2,13.8,7.6,45.6,0.0,0.5926028827372533,AUC > 0.5,28.9655172413793,18,0.826732673267326,0.13712871287128703,0.20412541254125413,0.2965717821782182,3
47,36,regorafenib,O=C(NC1=CC=C(Cl)C(=C1)C(F)(F)F)NC2=CC=C(OC=3C=CN=C(C3)C(=O)NC)C=C2F,O/W,10.1016/j.ajps.2020.01.001 ,482.8210000000001,92.35,5.688800000000001,34.0,1.0,0.4285714285714285,149.0,28.6,91.5,2.0,0.5109429502163794,AUC > 0.5,29.9779142341343,13,0.704783568946342,0.149553636762769,0.23892822966507174,0.28577215505421905,2
48,82,cannabidiol ,OC=1C=C(C=C(O)C1C2C=C(C)CCC2C(=C)C)CCCCC,O/W,10.1016/j.ejpb.2020.07.008,314.4690000000001,40.46,5.846500000000004,12.0,1.0,0.1,24.17,8.6,94.62,0.5,0.5821739576839403,AUC > 0.5,41.871089876498665,12,0.92197962679167,0.1754364496224922,0.2724998872962064,0.2970121427137118,3
49,82,cannabidiol ,OC=1C=C(C=C(O)C1C2C=C(C)CCC2C(=C)C)CCCCC,O/W,10.1016/j.ejpb.2020.07.008,314.4690000000001,40.46,5.846500000000004,12.0,1.0,0.2,25.14,14.97,89.86,0.5,0.4616213808463242,AUC <= 0.5,41.80633147113584,12,0.984,0.12506000000000017,0.14638545454545443,0.16104126984126935,3
50,81,celecoxib,O=S(=O)(N)C1=CC=C(C=C1)N2N=C(C=C2C=3C=CC(=CC3)C)C(F)(F)F,O/W,10.1016/j.ijpharm.2020.119601 ,381.3790000000001,77.98,3.513920000000002,12.0,1.0,0.25,67.1,12.76,63.8,0.5,0.9929978593531388,AUC > 0.5,30.0394736842105,16,1.03225806451612,0.6847158218125987,0.912982875348467,0.9772998805256871,3
51,27,clotrimazole,ClC=1C=CC=CC1C(C=2C=CC=CC2)(C=3C=CC=CC3)N4C=NC=C4,O/W,10.1016/j.ijpharm.2020.119601 ,344.845,17.82,5.376700000000004,12.0,1.0,0.25,63.7,19.46,97.3,0.5,0.6614943198677463,AUC > 0.5,30.0394736842105,15,0.991935483870967,0.246881720430108,0.269892473118279,0.326612903225806,1
52,74,erythromycin,O=C1OC(CC)C(O)(C)C(O)C(C(=O)C(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C,O/W,10.1016/j.ijpharm.2020.119601 ,733.9370000000001,193.91,1.785600000000006,12.0,1.0,0.25,59.5,7.62,38.1,0.5,0.8934441410549465,AUC > 0.5,30.078947368421,15,1.01209677419354,0.5765456989247316,0.6458850289495448,0.6724193548387092,4
53,40,ibuprofen,O=C(O)C(C1=CC=C(C=C1)CC(C)C)C,O/W,10.1016/j.ijpharm.2020.119601 ,206.285,37.3,3.073200000000002,12.0,1.0,0.25,45.1,11.46,57.3,0.5,0.9693506053678731,AUC > 0.5,30.078947368421,15,1.04435483870967,0.30293631100082685,0.5627584780810604,0.826612903225806,1
54,48,indomethacin,O=C(O)CC=1C=2C=C(OC)C=CC2N(C(=O)C3=CC=C(Cl)C=C3)C1C,O/W,10.1016/j.ijpharm.2020.119601 ,357.7930000000001,68.53,3.927320000000003,12.0,1.0,0.25,60.2,14.62,73.1,0.5,0.9041650791634891,AUC > 0.5,30.078947368421,17,1.02016129032258,0.37999231950844875,0.4904838709677415,0.5888647642679897,0
55,72,lopinavir,O=C1NCCCN1C(C(=O)NC(CC=2C=CC=CC2)CC(O)C(NC(=O)COC=3C(=CC=CC3C)C)CC=4C=CC=CC4)C(C)C,O/W,10.1016/j.ijpharm.2020.119601 ,628.8140000000003,120.0,4.328140000000004,12.0,1.0,0.25,82.6,19.08,95.4,0.5,0.8498275679117137,AUC > 0.5,30.0,18,1.00403225806451,0.5528329197684029,0.5842638544251441,0.6139486260453997,2
56,53,ritonavir,O=C(OCC=1SC=NC1)NC(CC=2C=CC=CC2)C(O)CC(NC(=O)C(NC(=O)N(C)CC=3N=C(SC3)C(C)C)C(C)C)CC=4C=CC=CC4,O/W,10.1016/j.ijpharm.2020.119601 ,720.9620000000001,145.78,5.905200000000005,12.0,1.0,0.25,98.9,6.78,33.9,0.5,0.9311363443686131,AUC > 0.5,30.0394736842105,18,1.01209677419354,0.5253308519437547,0.6117741935483867,0.6671836228287841,4
57,55,risperidone,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(C4=NOC=5C=C(F)C=CC54)CC3,O/W,10.1016/j.jddst.2020.101702,410.4930000000002,64.16,3.590420000000003,95.5,3.0,0.5,5.14,26.72,69.41,0.02,0.7998278537573019,AUC > 0.5,27.829846923731388,19,0.999999999999999,0.18406176732152943,0.3009661621127875,0.5097280302782893,3
58,15,PD98059 ,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,O/W,10.1007/s13346-020-00758-9 ,267.284,65.46000000000001,3.050800000000001,31.0,1.0,0.06,16.73,2.433,43.0,0.4,0.5248180695589395,AUC > 0.5,27.9996607276575,17,0.733664936140662,0.15691502033189803,0.23054375182034795,0.30750376343669583,0
59,30,trimethoprim,N=1C=C(C(=NC1N)N)CC2=CC(OC)=C(OC)C(OC)=C2,O/W,10.1021/acsomega.0c00981,290.323,105.51,1.257599999999999,31.0,1.0,0.1,18.7,2.75,30.25,0.0,0.7949907235,AUC > 0.5,14.0,11,0.992207792,0.327272727,0.535064935,0.675324675,3
60,30,trimethoprim,N=1C=C(C(=NC1N)N)CC2=CC(OC)=C(OC)C(OC)=C2,O/W,10.1021/acsomega.0c00981,290.323,105.51,1.257599999999999,2.3,1.0,0.1,19.35,4.03,44.33,0.0,0.8258823530714285,AUC > 0.5,14.0,11,1.007058824,0.305882353,0.545882353,0.701176471,3
61,82,cannabidiol ,OC=1C=C(C=C(O)C1C2C=C(C)CCC2C(=C)C)CCCCC,O/W,10.1016/j.ijpharm.2019.118916,314.4690000000001,40.46,5.846500000000004,12.0,1.0,0.1111111111111111,24.17,8.601,94.62,0.5,0.5771668356118096,AUC > 0.5,42.0583038869257,13,0.927536231884058,0.10997047772410112,0.229915906244409,0.292779388083736,3
62,82,cannabidiol ,OC=1C=C(C=C(O)C1C2C=C(C)CCC2C(=C)C)CCCCC,O/W,10.1016/j.ijpharm.2019.118916,314.4690000000001,40.46,5.846500000000004,51.0,1.0,0.1111111111111111,24.12,5.212,57.63,0.5,0.5121914468096761,AUC > 0.5,42.0583038869257,13,0.792270531400966,0.08569213335718989,0.15775630703166962,0.20517981749865769,3
63,45,asenapine maleate,O=C(O)C=CC(=O)O.ClC1=CC=C2OC=3C=CC=CC3C4CN(C)CC4C2=C1,O/W,10.1080/10717544.2020.1815896,401.8460000000002,87.07,3.970300000000003,50.0,3.0,0.2,50.61,13.29,80.06,0.52,0.5479652513539769,AUC > 0.5,39.9583726705365,13,0.760531309297912,0.37141335914811485,0.40100367647058777,0.4200349264705878,4
64,58,diprophylline,O=C1C2=C(N=CN2CC(O)CO)N(C(=O)N1C)C,S/O/W,10.1016/j.ijpharm.2019.118819 ,254.246,102.28,-2.213099999999999,46.0,1.0,0.2270858793467392,62.9,4.8,25.93737769080235,0.0,0.8697757289563879,AUC > 0.5,22.0425531914893,15,1.00077120822622,0.5364781491002566,0.6257583547557839,0.6998491114339994,3
65,58,diprophylline,O=C1C2=C(N=CN2CC(O)CO)N(C(=O)N1C)C,S/O/W,10.1016/j.ijpharm.2019.118819 ,254.246,102.28,-2.213099999999999,46.0,1.0,0.1498262016061369,113.3,5.8,44.51152,0.0,0.7088161879142569,AUC > 0.5,22.0,16,0.997697314445112,0.11865895458440363,0.182262210796915,0.21989074550128543,3
66,58,diprophylline,O=C1C2=C(N=CN2CC(O)CO)N(C(=O)N1C)C,S/O/W,10.1016/j.ijpharm.2019.118819 ,254.246,102.28,-2.213099999999999,46.0,1.0,0.1110500274876306,295.7,6.7,67.03316831683169,0.0,0.637863539403221,AUC > 0.5,22.0,16,0.992030848329048,0.1035756017761151,0.14401028277634906,0.17734283711147397,3
67,57,caffeine ,O=C1C2=C(N=CN2C)N(C(=O)N1C)C,O/W,10.1002/app.48710 ,194.194,61.82,-1.0293,46.0,1.0,0.1084043848964677,61.8,5.9,60.32584269662922,0.0,0.6884553439345011,AUC > 0.5,18.0920600430145,17,1.00196226247755,0.12390739939420131,0.19115674769488677,0.24341830822711485,4
